claim_id,policy_id,date_of_loss,date_reported,cause_of_loss,claim_status,is_catastrophe_flag,storm_id,reported_severity,settlement_date
CLM-002549,GC-002632,2026-07-18,2026-08-02,Wind,Open,Y,MARISOL2026,11952.82,
CLM-002550,GC-002683,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,15163.76,
CLM-002551,GC-002689,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,2148.73,
CLM-002552,GC-002690,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,24198.0,
CLM-002553,GC-002694,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,192420.06,
CLM-002554,GC-002695,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,69998.19,
CLM-002555,GC-002700,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,33511.65,
CLM-002556,GC-002701,2026-07-18,2026-08-05,Wind,Open,Y,MARISOL2026,29833.93,
CLM-002557,GC-002707,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,203969.83,
CLM-002558,GC-002709,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,28956.73,
CLM-002559,GC-002711,2026-07-18,2026-08-17,,Open,Y,MARISOL2026,54820.3,
CLM-002560,GC-002712,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,39611.92,
CLM-002561,GC-002713,2026-07-18,2026-07-29,Wind + Flood,Open,Y,MARISOL2026,78916.77,
CLM-002562,GC-002714,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,24110.15,
CLM-002563,GC-002718,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,19964.65,
CLM-002564,GC-002721,2026-07-18,2026-08-01,Wind,Open,Y,MARISOL2026,62854.21,
CLM-002565,GC-002682,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,185844.02,
CLM-002566,GC-002185,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,39136.87,
CLM-002567,GC-002679,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,22167.02,
CLM-002568,GC-002667,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,32890.0,
CLM-002569,GC-002636,2026-07-18,2026-07-18,Wind,Open,Y,MARISOL2026,50366.33,
CLM-002570,GC-002637,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,13231.3,
CLM-002571,GC-002638,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,189192.04,
CLM-002572,GC-002639,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,24335.06,
CLM-002573,GC-002641,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,110710.91,
CLM-002574,GC-002643,2026-07-18,2026-07-28,Wind + Flood,Open,Y,MARISOL2026,8596.57,
CLM-002575,GC-002647,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,36816.91,
CLM-002576,GC-002650,2026-07-18,2026-07-19,Flood/Storm Surge,Open,Y,MARISOL2026,53561.81,
CLM-002577,GC-002651,2026-07-18,2026-07-25,Wind + Flood,Open,Y,MARISOL2026,5663.37,
CLM-002578,GC-002655,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,81107.28,
CLM-002579,GC-002656,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,34000.12,
CLM-002580,GC-002658,2026-07-18,2026-07-28,Wind + Flood,Open,Y,MARISOL2026,149616.93,
CLM-002581,GC-002662,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,88765.54,
CLM-002582,GC-002664,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,9025.35,
CLM-002583,GC-002666,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,190917.86,
CLM-002584,GC-002673,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,194706.41,
CLM-002585,GC-002183,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,61705.08,
CLM-002586,GC-002177,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,50617.52,
CLM-002587,GC-002174,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,11706.91,
CLM-002588,GC-001661,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,51468.55,
CLM-002589,GC-001662,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,42845.0,
CLM-002590,GC-001663,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,7238.56,
CLM-002591,GC-001664,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,28343.03,
CLM-002592,GC-001679,2026-07-18,2026-08-12,,Open,Y,MARISOL2026,340209.31,
CLM-002593,GC-001686,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,132544.87,
CLM-002594,GC-001657,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,45647.45,
CLM-002595,GC-001687,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,2958.24,
CLM-002596,GC-001690,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,36408.24,
CLM-002597,GC-001691,2026-07-18,2026-07-31,Wind + Flood,Open,Y,MARISOL2026,12643.26,
CLM-002598,GC-001696,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,26344.6,
CLM-002599,GC-001697,2026-07-18,2026-07-31,Flood/Storm Surge,Open,Y,MARISOL2026,820126.85,
CLM-002600,GC-001699,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,6020.94,
CLM-002601,GC-001704,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,27548.05,
CLM-002602,GC-001689,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,115485.35,
CLM-002603,GC-001656,2026-07-18,2026-07-26,Wind + Flood,Open,Y,MARISOL2026,13801.25,
CLM-002604,GC-001653,2026-07-18,2026-08-07,Wind + Flood,Open,Y,MARISOL2026,10529.82,
CLM-002605,GC-001650,2026-07-18,2026-07-20,Flood/Storm Surge,Open,Y,MARISOL2026,55362.03,
CLM-002606,GC-001624,2026-07-18,2026-07-18,Wind + Flood,Open,Y,MARISOL2026,22285.93,
CLM-002607,GC-001626,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,251834.25,
CLM-002608,GC-001628,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,44050.24,
CLM-002609,GC-001630,2026-07-18,2026-07-18,Wind,Open,Y,MARISOL2026,8696.54,
CLM-002610,GC-001631,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,142189.41,
CLM-002611,GC-001634,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,41304.13,
CLM-002612,GC-001636,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,67005.64,
CLM-002613,GC-001638,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,12279.15,
CLM-002614,GC-001640,2026-07-18,2026-08-04,Wind + Flood,Open,Y,MARISOL2026,11527.72,
CLM-002615,GC-001642,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,93405.26,
CLM-002616,GC-001643,2026-07-18,2026-07-27,Flood/Storm Surge,Open,Y,MARISOL2026,148940.6,
CLM-002617,GC-001644,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,35617.68,
CLM-002618,GC-001645,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,39616.42,
CLM-002619,GC-001647,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,20856.11,
CLM-002620,GC-001648,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,50596.43,
CLM-002621,GC-001705,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,36710.98,
CLM-002622,GC-001621,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,43678.64,
CLM-002623,GC-001706,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,28498.65,
CLM-002624,GC-001712,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,18774.92,
CLM-002625,GC-001764,2026-07-18,2026-08-03,Wind + Flood,Open,Y,MARISOL2026,77775.37,
CLM-002626,GC-001765,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,26028.76,
CLM-002627,GC-001766,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,446847.55,
CLM-002628,GC-001768,2026-07-18,2026-07-29,Flood/Storm Surge,Open,Y,MARISOL2026,57292.81,
CLM-002629,GC-001771,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,15260.65,
CLM-002630,GC-001773,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,443414.52,
CLM-002631,GC-001759,2026-07-18,2026-08-03,Wind + Flood,Open,Y,MARISOL2026,19435.29,
CLM-002632,GC-001774,2026-07-18,2026-07-31,Wind,Open,Y,MARISOL2026,42502.17,
CLM-002633,GC-001779,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,9743.87,
CLM-002634,GC-001780,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,261790.36,
CLM-002635,GC-001781,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,22340.59,
CLM-002636,GC-001782,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,13878.87,
CLM-002637,GC-001784,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,36813.31,
CLM-002638,GC-001789,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,41408.62,
CLM-002639,GC-001778,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,15399.28,
CLM-002640,GC-001755,2026-07-18,2026-08-12,,Open,Y,MARISOL2026,62275.79,
CLM-002641,GC-001751,2026-07-18,2026-07-19,Flood/Storm Surge,Open,Y,MARISOL2026,70356.41,
CLM-002642,GC-001749,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,26520.76,
CLM-002643,GC-001713,2026-07-18,2026-07-25,Wind + Flood,Open,Y,MARISOL2026,27830.77,
CLM-002644,GC-001716,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,44051.62,
CLM-002645,GC-001717,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,80187.28,
CLM-002646,GC-001723,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,130166.44,
CLM-002647,GC-001724,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,19169.58,
CLM-002648,GC-001725,2026-07-18,2026-08-01,Wind,Open,Y,MARISOL2026,104036.91,
CLM-002649,GC-001728,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,39272.09,
CLM-002650,GC-001729,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,112083.8,
CLM-002651,GC-001732,2026-07-18,2026-08-10,,Open,Y,MARISOL2026,33489.78,
CLM-002652,GC-001733,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,14122.6,
CLM-002653,GC-001736,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,7561.86,
CLM-002654,GC-001739,2026-07-18,2026-07-26,Wind + Flood,Open,Y,MARISOL2026,339914.46,
CLM-002655,GC-001742,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,37522.87,
CLM-002656,GC-001746,2026-07-18,2026-08-10,Wind,Open,Y,MARISOL2026,158533.09,
CLM-002657,GC-001747,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,32016.93,
CLM-002658,GC-001710,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,31610.21,
CLM-002659,GC-001620,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,23586.16,
CLM-002660,GC-001619,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,16288.28,
CLM-002661,GC-001617,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,20167.17,
CLM-002662,GC-001507,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,66274.89,
CLM-002663,GC-001510,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,21410.77,
CLM-002664,GC-001513,2026-07-18,2026-08-02,Wind + Flood,Open,Y,MARISOL2026,23367.93,
CLM-002665,GC-001514,2026-07-18,2026-07-31,Flood/Storm Surge,Open,Y,MARISOL2026,7637.3,
CLM-002666,GC-001517,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,69864.49,
CLM-002667,GC-001518,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,23624.82,
CLM-002668,GC-001503,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,30010.71,
CLM-002669,GC-001519,2026-07-18,2026-07-25,Wind,Closed,Y,MARISOL2026,30266.36,2026-08-09
CLM-002670,GC-001526,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,292400.88,
CLM-002671,GC-001527,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,175362.99,
CLM-002672,GC-001528,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,55307.81,
CLM-002673,GC-001529,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,47540.23,
CLM-002674,GC-001530,2026-07-18,2026-07-27,Flood/Storm Surge,Open,Y,MARISOL2026,54708.59,
CLM-002675,GC-001531,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,140357.05,
CLM-002676,GC-001520,2026-07-18,2026-08-04,Flood/Storm Surge,Open,Y,MARISOL2026,76170.2,
CLM-002677,GC-001501,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,19193.27,
CLM-002678,GC-001499,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,68300.36,
CLM-002679,GC-001497,2026-07-18,2026-07-31,Wind,Open,Y,MARISOL2026,79127.05,
CLM-002680,GC-001458,2026-07-18,2026-08-02,Wind,Open,Y,MARISOL2026,115595.24,
CLM-002681,GC-001460,2026-07-18,2026-08-04,Wind + Flood,Open,Y,MARISOL2026,465927.47,
CLM-002682,GC-001464,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,30551.75,
CLM-002683,GC-001472,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,146682.37,
CLM-002684,GC-001474,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,30922.24,
CLM-002685,GC-001475,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,117718.05,
CLM-002686,GC-001476,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,9393.72,
CLM-002687,GC-001477,2026-07-18,2026-07-28,Wind + Flood,Open,Y,MARISOL2026,15547.34,
CLM-002688,GC-001480,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,21709.7,
CLM-002689,GC-001487,2026-07-18,2026-07-20,Wind,Closed,Y,MARISOL2026,25366.05,2026-08-10
CLM-002690,GC-001489,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,22129.19,
CLM-002691,GC-001492,2026-07-18,2026-07-25,Flood/Storm Surge,Open,Y,MARISOL2026,58785.12,
CLM-002692,GC-001493,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,29575.14,
CLM-002693,GC-001495,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,38187.8,
CLM-002694,GC-001496,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,31335.94,
CLM-002695,GC-001534,2026-07-18,2026-07-26,Wind + Flood,Open,Y,MARISOL2026,23887.43,
CLM-002696,GC-001535,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,102298.62,
CLM-002697,GC-001538,2026-07-18,2026-08-03,Wind,Open,Y,MARISOL2026,24493.55,
CLM-002698,GC-001541,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,12898.72,
CLM-002699,GC-001589,2026-07-18,2026-07-30,Flood/Storm Surge,Open,Y,MARISOL2026,14813.62,
CLM-002700,GC-001590,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,771110.67,
CLM-002701,GC-001591,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,172338.51,
CLM-002702,GC-001594,2026-07-18,2026-08-05,Flood/Storm Surge,Open,Y,MARISOL2026,10173.02,
CLM-002703,GC-001595,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,15000.75,
CLM-002704,GC-001596,2026-07-18,2026-07-18,Wind + Flood,Open,Y,MARISOL2026,56409.65,
CLM-002705,GC-001597,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,62487.87,
CLM-002706,GC-001600,2026-07-18,2026-08-02,Wind + Flood,Open,Y,MARISOL2026,10782.28,
CLM-002707,GC-001602,2026-07-18,2026-07-18,Wind,Open,Y,MARISOL2026,18133.69,
CLM-002708,GC-001604,2026-07-18,2026-08-10,Wind,Open,Y,MARISOL2026,38446.63,
CLM-002709,GC-001605,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,6281.82,
CLM-002710,GC-001610,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,66546.86,
CLM-002711,GC-001611,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,63174.87,
CLM-002712,GC-001614,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,94365.09,
CLM-002713,GC-001615,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,7933.04,
CLM-002714,GC-001585,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,6706.1,
CLM-002715,GC-001790,2026-07-18,2026-07-18,Flood/Storm Surge,Open,Y,MARISOL2026,30254.45,
CLM-002716,GC-001584,2026-07-18,2026-07-25,Flood/Storm Surge,Open,Y,MARISOL2026,25916.37,
CLM-002717,GC-001578,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,94783.93,
CLM-002718,GC-001542,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,21481.75,
CLM-002719,GC-001543,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,216510.0,
CLM-002720,GC-001545,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,52107.08,
CLM-002721,GC-001546,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,7382.03,
CLM-002722,GC-001547,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,134029.36,
CLM-002723,GC-001551,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,340718.98,
CLM-002724,GC-001555,2026-07-18,2026-07-25,Wind + Flood,Open,Y,MARISOL2026,7206.76,
CLM-002725,GC-001558,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,35403.16,
CLM-002726,GC-001560,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,276462.76,
CLM-002727,GC-001565,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,24968.69,
CLM-002728,GC-001566,2026-07-18,2026-07-31,Wind,Open,Y,MARISOL2026,13290.12,
CLM-002729,GC-001567,2026-07-18,2026-08-01,Flood/Storm Surge,Open,Y,MARISOL2026,35861.41,
CLM-002730,GC-001568,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,234188.67,
CLM-002731,GC-001573,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,14612.01,
CLM-002732,GC-001576,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,48194.13,
CLM-002733,GC-001582,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,36153.56,
CLM-002734,GC-001453,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,16861.0,
CLM-002735,GC-001791,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,34886.03,
CLM-002736,GC-001795,2026-07-18,2026-08-06,Wind + Flood,Open,Y,MARISOL2026,13202.96,
CLM-002737,GC-002034,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,121468.45,
CLM-002738,GC-002037,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,22517.58,
CLM-002739,GC-002040,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,205584.82,
CLM-002740,GC-002041,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,49055.49,
CLM-002741,GC-002044,2026-07-18,2026-08-10,Wind,Closed,Y,MARISOL2026,116760.0,2026-08-09
CLM-002742,GC-002045,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,128113.66,
CLM-002743,GC-002032,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,37837.72,
CLM-002744,GC-002049,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,2340.97,
CLM-002745,GC-002056,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,21502.22,
CLM-002746,GC-002059,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,29829.98,
CLM-002747,GC-002060,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,133986.81,
CLM-002748,GC-002064,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,57787.92,
CLM-002749,GC-002068,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,47418.51,
CLM-002750,GC-002073,2026-07-18,2026-07-29,Flood/Storm Surge,Open,Y,MARISOL2026,29009.12,
CLM-002751,GC-002051,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,33442.0,
CLM-002752,GC-002029,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,21371.05,
CLM-002753,GC-002028,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,31576.8,
CLM-002754,GC-002026,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,389153.88,
CLM-002755,GC-001988,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,34130.97,
CLM-002756,GC-001994,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,109500.14,
CLM-002757,GC-001996,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,22590.86,
CLM-002758,GC-001997,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,30666.13,
CLM-002759,GC-001998,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,2715.1,
CLM-002760,GC-001999,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,35513.34,
CLM-002761,GC-002003,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,80780.23,
CLM-002762,GC-002004,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,26745.37,
CLM-002763,GC-002008,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,30096.92,
CLM-002764,GC-002009,2026-07-18,2026-08-01,Wind,Open,Y,MARISOL2026,65220.28,
CLM-002765,GC-002014,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,10100.23,
CLM-002766,GC-002017,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,8096.54,
CLM-002767,GC-002018,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,48561.96,
CLM-002768,GC-002020,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,27983.42,
CLM-002769,GC-002021,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,23251.03,
CLM-002770,GC-002078,2026-07-18,2026-08-01,Wind,Open,Y,MARISOL2026,380483.05,
CLM-002771,GC-001987,2026-07-18,2026-07-25,Flood/Storm Surge,Open,Y,MARISOL2026,515909.35,
CLM-002772,GC-002079,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,74632.58,
CLM-002773,GC-002086,2026-07-18,2026-08-03,Wind,Open,Y,MARISOL2026,31757.49,
CLM-002774,GC-002145,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,31204.6,
CLM-002775,GC-002146,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,22753.23,
CLM-002776,GC-002150,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,12320.03,
CLM-002777,GC-002152,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,114426.28,
CLM-002778,GC-002154,2026-07-18,2026-08-09,Wind,Open,Y,MARISOL2026,6928.6,
CLM-002779,GC-002156,2026-07-18,2026-07-28,Flood/Storm Surge,Open,Y,MARISOL2026,168695.03,
CLM-002780,GC-002144,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,363871.68,
CLM-002781,GC-002160,2026-07-18,2026-07-20,Flood/Storm Surge,Open,Y,MARISOL2026,90326.74,
CLM-002782,GC-002162,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,123195.89,
CLM-002783,GC-002165,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,34700.19,
CLM-002784,GC-002166,2026-07-18,2026-08-04,Wind + Flood,Open,Y,MARISOL2026,8979.67,
CLM-002785,GC-002168,2026-07-18,2026-07-23,Wind,Closed,Y,MARISOL2026,54357.3,2026-07-31
CLM-002786,GC-002171,2026-07-18,2026-07-19,Wind + Flood,Closed,Y,MARISOL2026,43658.97,2026-08-08
CLM-002787,GC-002172,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,10360.03,
CLM-002788,GC-002161,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,164568.56,
CLM-002789,GC-002142,2026-07-18,2026-08-16,Wind,Open,Y,MARISOL2026,53493.47,
CLM-002790,GC-002139,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,41303.07,
CLM-002791,GC-002136,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,75215.92,
CLM-002792,GC-002089,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,10798.32,
CLM-002793,GC-002095,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,9890.62,
CLM-002794,GC-002097,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,47257.64,
CLM-002795,GC-002099,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,72170.97,
CLM-002796,GC-002105,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,7105.4,
CLM-002797,GC-002107,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,23706.13,
CLM-002798,GC-002109,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,11720.6,
CLM-002799,GC-002111,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,3884.24,
CLM-002800,GC-002114,2026-07-18,2026-07-26,Wind + Flood,Closed,Y,MARISOL2026,13023.8,2026-07-26
CLM-002801,GC-002116,2026-07-18,2026-07-25,Wind + Flood,Open,Y,MARISOL2026,29259.06,
CLM-002802,GC-002118,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,78637.81,
CLM-002803,GC-002122,2026-07-18,2026-08-03,Wind,Open,Y,MARISOL2026,13318.52,
CLM-002804,GC-002126,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,43588.7,
CLM-002805,GC-002133,2026-07-18,2026-07-26,Wind + Flood,Open,Y,MARISOL2026,198360.44,
CLM-002806,GC-002134,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,44233.81,
CLM-002807,GC-002083,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,21922.17,
CLM-002808,GC-001986,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,14538.23,
CLM-002809,GC-001983,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,6242.97,
